date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-01 00:00:00,1.3979582786560059,4.741436958312988,212.5023651123047
2011-01-01 01:00:00,1.5749439001083374,8.009493827819824,269.6014709472656
2011-01-01 02:00:00,1.2298777103424072,7.6896209716796875,288.1853332519531
2011-01-01 03:00:00,0.9727322459220886,8.25084114074707,321.86962890625
2011-01-01 04:00:00,0.5758378505706787,6.884782314300537,258.5718994140625
2011-01-01 05:00:00,0.9748470187187195,5.321146011352539,201.17723083496094
2011-01-01 06:00:00,0.9948531985282898,5.060157299041748,241.02066040039062
2011-01-01 07:00:00,1.1423605680465698,4.823535442352295,242.1109161376953
2011-01-01 08:00:00,1.1701254844665527,3.857790231704712,197.7530059814453
2011-01-01 09:00:00,1.1207730770111084,3.4179418087005615,189.76303100585938
2011-01-01 10:00:00,1.28926420211792,5.276321887969971,255.06329345703125
2011-01-01 11:00:00,1.3174028396606445,5.577057838439941,239.53981018066406
2011-01-01 12:00:00,1.4859265089035034,7.3747735023498535,303.71807861328125
2011-01-01 13:00:00,2.006434679031372,9.530628204345703,327.9068603515625
2011-01-01 14:00:00,1.9176452159881592,9.105244636535645,322.4718322753906
2011-01-01 15:00:00,1.6547592878341675,7.3142476081848145,296.3311462402344
2011-01-01 16:00:00,1.7993273735046387,8.452997207641602,310.3481750488281
2011-01-01 17:00:00,2.4481167793273926,10.987632751464844,298.9951477050781
2011-01-01 18:00:00,3.0486061573028564,15.132830619812012,253.2046661376953
2011-01-01 19:00:00,2.8451943397521973,12.924822807312012,328.8941955566406
2011-01-01 20:00:00,1.9433834552764893,8.396190643310547,305.6558532714844
2011-01-01 21:00:00,1.798724889755249,8.322513580322266,301.98944091796875
2011-01-01 22:00:00,1.802513599395752,6.67029333114624,272.30523681640625
2011-01-01 23:00:00,1.7027262449264526,5.9343085289001465,250.93936157226562
2011-01-02 00:00:00,1.9660756587982178,5.947574138641357,249.03762817382812
2011-01-02 01:00:00,1.3291234970092773,5.542646884918213,221.61395263671875
2011-01-02 02:00:00,1.0331918001174927,4.083245754241943,169.21218872070312
2011-01-02 03:00:00,1.375486135482788,4.634864807128906,205.03668212890625
2011-01-02 04:00:00,1.2679336071014404,3.8462700843811035,189.30406188964844
2011-01-02 05:00:00,1.050708532333374,3.642683267593384,165.39279174804688
2011-01-02 06:00:00,0.965998649597168,3.182011604309082,160.0251922607422
2011-01-02 07:00:00,1.1309809684753418,3.349541425704956,175.36294555664062
2011-01-02 08:00:00,1.3350794315338135,3.103743076324463,185.3527374267578
2011-01-02 09:00:00,1.6136826276779175,4.790783882141113,243.75241088867188
2011-01-02 10:00:00,1.7442256212234497,5.1937127113342285,243.31253051757812
2011-01-02 11:00:00,1.7649953365325928,7.180075645446777,304.23089599609375
2011-01-02 12:00:00,1.6395090818405151,8.085659980773926,318.3457336425781
2011-01-02 13:00:00,2.1070213317871094,8.88103199005127,302.35247802734375
2011-01-02 14:00:00,2.1005959510803223,9.00344467163086,308.3917236328125
2011-01-02 15:00:00,2.041163921356201,6.79767370223999,295.8905334472656
2011-01-02 16:00:00,2.423870801925659,10.727066040039062,298.7530822753906
2011-01-02 17:00:00,2.0383362770080566,8.800872802734375,306.1969299316406
2011-01-02 18:00:00,2.0099003314971924,9.568102836608887,290.3620910644531
2011-01-02 19:00:00,2.9730119705200195,12.544108390808105,279.0213928222656
2011-01-02 20:00:00,2.944793224334717,11.811841011047363,279.7078857421875
2011-01-02 21:00:00,1.488900065422058,2.2131805419921875,110.81841278076172
2011-01-02 22:00:00,1.5273367166519165,2.0080697536468506,118.61730194091797
2011-01-02 23:00:00,1.6205121278762817,1.9835195541381836,118.82469940185547
2011-01-03 00:00:00,1.6668797731399536,2.5004124641418457,117.31250762939453
2011-01-03 01:00:00,1.6673623323440552,2.9387099742889404,139.77394104003906
2011-01-03 02:00:00,1.6794794797897339,3.267871141433716,144.84613037109375
2011-01-03 03:00:00,1.603167176246643,3.3080787658691406,130.4830780029297
2011-01-03 04:00:00,1.5123019218444824,3.208470106124878,129.1487579345703
2011-01-03 05:00:00,1.390275478363037,2.611645221710205,128.39620971679688
2011-01-03 06:00:00,1.4012805223464966,2.6253702640533447,100.38056182861328
2011-01-03 07:00:00,1.4306665658950806,2.749380350112915,111.71977996826172
2011-01-03 08:00:00,1.4343117475509644,2.878305435180664,114.61820220947266
2011-01-03 09:00:00,1.4057189226150513,2.2763936519622803,122.21721649169922
2011-01-03 10:00:00,1.4255359172821045,2.500394821166992,118.36405181884766
2011-01-03 11:00:00,1.3657888174057007,2.13158917427063,112.50653076171875
2011-01-03 12:00:00,1.3672189712524414,2.4599194526672363,111.69913482666016
2011-01-03 13:00:00,1.387616515159607,2.052161693572998,113.17254638671875
2011-01-03 14:00:00,1.3714895248413086,2.1581122875213623,96.06867218017578
2011-01-03 15:00:00,1.361008882522583,2.0149683952331543,116.14965057373047
2011-01-03 16:00:00,1.405776858329773,2.3378796577453613,93.30799865722656
2011-01-03 17:00:00,1.3886827230453491,2.223540782928467,102.44732666015625
2011-01-03 18:00:00,1.4028828144073486,2.2676939964294434,94.87995910644531
2011-01-03 19:00:00,1.380456566810608,2.074223518371582,103.18617248535156
2011-01-03 20:00:00,1.4082237482070923,2.3069522380828857,103.1867446899414
2011-01-03 21:00:00,1.480015754699707,2.50160551071167,109.15835571289062
2011-01-03 22:00:00,1.4705839157104492,2.149184226989746,113.94549560546875
2011-01-03 23:00:00,1.5058916807174683,2.0996596813201904,114.90298461914062
2011-01-04 00:00:00,1.5947190523147583,2.6411337852478027,110.82444763183594
2011-01-04 01:00:00,1.6146725416183472,3.085834503173828,139.89559936523438
2011-01-04 02:00:00,1.5834294557571411,3.3133790493011475,140.22616577148438
2011-01-04 03:00:00,1.501122236251831,3.0317881107330322,104.83846282958984
2011-01-04 04:00:00,1.3831689357757568,2.871420383453369,95.223876953125
2011-01-04 05:00:00,1.3653380870819092,2.923659324645996,95.86146545410156
2011-01-04 06:00:00,1.3734222650527954,2.541059970855713,100.72843933105469
2011-01-04 07:00:00,1.3945258855819702,2.6818735599517822,106.5770034790039
2011-01-04 08:00:00,1.3780105113983154,2.538747787475586,116.9856185913086
2011-01-04 09:00:00,1.4000605344772339,2.258929967880249,120.87531280517578
2011-01-04 10:00:00,1.4548927545547485,2.4371864795684814,124.20012664794922
2011-01-04 11:00:00,1.2984154224395752,2.036344051361084,119.50775909423828
2011-01-04 12:00:00,1.3340744972229004,2.5311970710754395,116.61961364746094
2011-01-04 13:00:00,1.3040598630905151,2.130150556564331,120.0894775390625
2011-01-04 14:00:00,1.4513216018676758,2.207324981689453,111.31985473632812
2011-01-04 15:00:00,1.413298487663269,2.1749062538146973,94.40776062011719
2011-01-04 16:00:00,1.4077247381210327,2.2820050716400146,113.53848266601562
2011-01-04 17:00:00,1.405755877494812,2.2218141555786133,114.13273620605469
2011-01-04 18:00:00,1.4137763977050781,2.187103033065796,103.75611877441406
2011-01-04 19:00:00,1.3393133878707886,2.0136823654174805,103.0191879272461
2011-01-04 20:00:00,1.3691720962524414,1.9811005592346191,101.79698181152344
2011-01-04 21:00:00,1.4169864654541016,2.1024622917175293,108.68673706054688
2011-01-04 22:00:00,1.450358510017395,2.477022171020508,112.64802551269531
2011-01-04 23:00:00,1.4845445156097412,2.3080615997314453,114.57193756103516
2011-01-05 00:00:00,1.5966609716415405,2.4711191654205322,109.383544921875
2011-01-05 01:00:00,1.6714907884597778,6.042888641357422,187.92835998535156
2011-01-05 02:00:00,2.2545273303985596,8.365836143493652,251.39170837402344
2011-01-05 03:00:00,2.1236932277679443,9.555975914001465,258.42828369140625
2011-01-05 04:00:00,2.0168073177337646,7.8026018142700195,248.0622100830078
2011-01-05 05:00:00,2.165989637374878,8.194561958312988,261.5126037597656
2011-01-05 06:00:00,1.865553379058838,7.447409629821777,289.25189208984375
2011-01-05 07:00:00,2.7779953479766846,12.800677299499512,291.7197570800781
2011-01-05 08:00:00,3.1637394428253174,14.63770866394043,288.4953308105469
2011-01-05 09:00:00,3.11739444732666,15.951640129089355,269.3878173828125
2011-01-05 10:00:00,3.0625662803649902,15.717375755310059,259.4309997558594
2011-01-05 11:00:00,3.2436773777008057,16.433494567871094,260.8580017089844
2011-01-05 12:00:00,3.0818164348602295,15.631881713867188,253.6012420654297
2011-01-05 13:00:00,3.225240707397461,16.680400848388672,247.42352294921875
2011-01-05 14:00:00,3.0105865001678467,14.464435577392578,311.8883056640625
2011-01-05 15:00:00,2.926403760910034,14.240581512451172,312.83380126953125
2011-01-05 16:00:00,3.05816388130188,15.268267631530762,318.37835693359375
2011-01-05 17:00:00,2.7490062713623047,13.034076690673828,298.3951416015625
2011-01-05 18:00:00,2.528898239135742,12.620193481445312,294.1700134277344
2011-01-05 19:00:00,3.165640115737915,15.771406173706055,324.7639465332031
2011-01-05 20:00:00,3.187354564666748,15.431473731994629,319.9501647949219
2011-01-05 21:00:00,2.5062053203582764,11.345015525817871,288.6024169921875
2011-01-05 22:00:00,2.549865245819092,11.04117488861084,328.1697998046875
2011-01-05 23:00:00,1.6368653774261475,5.712221145629883,216.06561279296875
2011-01-06 00:00:00,1.68718683719635,6.053879261016846,196.44418334960938
2011-01-06 01:00:00,1.7573944330215454,6.524099349975586,232.28118896484375
2011-01-06 02:00:00,1.5097185373306274,5.23610782623291,194.54444885253906
2011-01-06 03:00:00,1.194075107574463,4.216440200805664,162.28004455566406
2011-01-06 04:00:00,0.8869308233261108,2.480022430419922,117.96383666992188
2011-01-06 05:00:00,1.125380516052246,4.071555137634277,154.2928009033203
2011-01-06 06:00:00,0.8214665651321411,2.302410840988159,132.37615966796875
2011-01-06 07:00:00,0.9216212034225464,2.670752763748169,121.92153930664062
2011-01-06 08:00:00,1.415432333946228,5.04802131652832,236.69412231445312
2011-01-06 09:00:00,1.9526509046554565,7.290989398956299,301.317138671875
2011-01-06 10:00:00,1.8647962808609009,7.010950088500977,278.4360656738281
2011-01-06 11:00:00,1.7819048166275024,6.588511943817139,265.8922119140625
2011-01-06 12:00:00,1.6067134141921997,6.039109230041504,239.22010803222656
2011-01-06 13:00:00,2.138781785964966,9.067411422729492,297.6837463378906
2011-01-06 14:00:00,1.8116507530212402,6.720011234283447,228.27696228027344
2011-01-06 15:00:00,1.8028708696365356,7.681917190551758,248.7281494140625
2011-01-06 16:00:00,1.7965161800384521,8.073840141296387,236.62159729003906
2011-01-06 17:00:00,1.9672319889068604,8.230155944824219,291.78472900390625
2011-01-06 18:00:00,2.176448345184326,9.497003555297852,283.3905944824219
2011-01-06 19:00:00,3.0349326133728027,13.06281566619873,303.7068786621094
2011-01-06 20:00:00,2.5841355323791504,10.669347763061523,320.3630676269531
